"SEX_ABS","Sex","AGE","Age","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Census year","Value","Flag Codes","Flags"
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031463","Mulgoa - Luddenham - Orchard Hills","2016","2016",9543,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031464","Penrith","2016","2016",13295,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124031465","Warragamba - Silverdale","2016","2016",5189,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124041466","Richmond - Clarendon","2016","2016",13842,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124041467","Windsor - Bligh Park","2016","2016",15328,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124041468","Yarramundi - Londonderry","2016","2016",7374,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124051469","Erskine Park","2016","2016",6436,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124051470","St Clair","2016","2016",19897,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124051580","Colyton - Oxley Park","2016","2016",11591,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","124051581","St Marys - North St Marys","2016","2016",16072,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011473","Homebush Bay - Silverwater","2016","2016",18737,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011475","Rookwood Cemetery","2016","2016",3,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011582","Auburn - Central","2016","2016",17174,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011583","Auburn - North","2016","2016",11323,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011584","Auburn - South","2016","2016",8484,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011585","Berala","2016","2016",8899,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011586","Lidcombe","2016","2016",19983,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125011587","Regents Park","2016","2016",5064,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125021476","Carlingford","2016","2016",27361,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125021477","Ermington - Rydalmere","2016","2016",21424,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125021478","Oatlands - Dundas Valley","2016","2016",17786,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031479","Chester Hill - Sefton","2016","2016",18467,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031480","Fairfield - East","2016","2016",15515,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031481","Granville - Clyde","2016","2016",20826,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031482","Greystanes - Pemulwuy","2016","2016",26312,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031483","Guildford - South Granville","2016","2016",20950,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031484","Guildford West - Merrylands West","2016","2016",20720,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031485","Merrylands - Holroyd","2016","2016",28450,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031486","Smithfield Industrial","2016","2016",8,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125031487","Yennora Industrial","2016","2016",11,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041489","North Parramatta","2016","2016",22234,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041490","North Rocks","2016","2016",7872,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041491","Northmead","2016","2016",20382,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041492","Parramatta - Rosehill","2016","2016",29249,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041493","Toongabbie - Constitution Hill","2016","2016",21935,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041494","Winston Hills","2016","2016",10773,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041588","Pendle Hill - Girraween","2016","2016",12847,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","125041589","Wentworthville - Westmead","2016","2016",15604,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126011495","Epping - North Epping","2016","2016",27095,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126011496","Pennant Hills - Cheltenham","2016","2016",20493,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021497","Eastwood - Denistone","2016","2016",25047,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021498","Gladesville - Huntleys Point","2016","2016",14414,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021499","Hunters Hill - Woolwich","2016","2016",10345,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021500","Macquarie Park - Marsfield","2016","2016",21724,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021501","North Ryde - East Ryde","2016","2016",12310,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021503","West Ryde - Meadowbank","2016","2016",19375,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021590","Putney","2016","2016",4141,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","126021591","Ryde","2016","2016",27175,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011504","Ashcroft - Busby - Miller","2016","2016",17341,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011505","Austral - Greendale","2016","2016",8911,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011506","Cobbitty - Leppington","2016","2016",17891,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011592","Badgerys Creek","2016","2016",60,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011593","Cecil Hills","2016","2016",7017,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011594","Green Valley","2016","2016",12516,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011595","Hinchinbrook","2016","2016",12298,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011596","Hoxton Park - Carnes Hill - Horningsea Park","2016","2016",11591,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127011597","West Hoxton - Middleton Grange","2016","2016",15186,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021509","Bonnyrigg Heights - Bonnyrigg","2016","2016",15979,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021510","Bossley Park - Abbotsbury","2016","2016",18834,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021511","Cabramatta - Lansvale","2016","2016",24708,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021512","Cabramatta West - Mount Pritchard","2016","2016",17193,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021513","Canley Vale - Canley Heights","2016","2016",20821,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021514","Edensor Park","2016","2016",9772,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021515","Fairfield","2016","2016",17700,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021516","Fairfield - West","2016","2016",19091,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021517","Greenfield Park - Prairiewood","2016","2016",8332,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021518","Horsley Park - Kemps Creek","2016","2016",4422,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021519","Smithfield - Wetherill Park","2016","2016",18044,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021520","St Johns Park - Wakeley","2016","2016",10864,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127021521","Wetherill Park Industrial","2016","2016",35,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031522","Casula","2016","2016",15662,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031523","Chipping Norton - Moorebank","2016","2016",18746,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031524","Holsworthy - Wattle Grove","2016","2016",20706,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031598","Liverpool","2016","2016",27172,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031599","Lurnea - Cartwright","2016","2016",11681,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031600","Prestons - Edmondson Park","2016","2016",17585,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","127031601","Warwick Farm","2016","2016",5799,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011529","Gymea - Grays Point","2016","2016",17473,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011530","Miranda - Yowie Bay","2016","2016",18234,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011531","Sylvania - Taren Point","2016","2016",15939,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011602","Caringbah","2016","2016",11766,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011603","Caringbah South","2016","2016",12061,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011604","Cronulla - Kurnell - Bundeena","2016","2016",23491,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011605","Lilli Pilli - Port Hacking - Dolans Bay","2016","2016",3148,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128011606","Woolaware - Burraneer","2016","2016",7730,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021533","Heathcote - Waterfall","2016","2016",6505,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021534","Illawong - Alfords Point","2016","2016",10363,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021535","Menai - Lucas Heights - Woronora","2016","2016",21129,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021536","Oyster Bay - Como - Jannali","2016","2016",21254,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021537","Royal National Park","2016","2016",27,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021538","Sutherland - Kirrawee","2016","2016",20868,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021607","Engadine","2016","2016",16993,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021608","Loftus - Yarrawarrah","2016","2016",7246,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","128021609","Woronora Heights","2016","2016",3652,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021007","Braidwood","2016","2016",3872,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021008","Karabar","2016","2016",8247,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021009","Queanbeyan","2016","2016",10842,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021010","Queanbeyan - East","2016","2016",4786,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021011","Queanbeyan Region","2016","2016",16946,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101021012","Queanbeyan West - Jerrabomberra","2016","2016",12643,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101031013","Bombala","2016","2016",2390,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101031014","Cooma","2016","2016",6742,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101031015","Cooma Region","2016","2016",3280,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101031016","Jindabyne - Berridale","2016","2016",6951,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041017","Batemans Bay","2016","2016",7692,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041018","Batemans Bay - South","2016","2016",8358,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041019","Bega - Tathra","2016","2016",8405,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041020","Bega-Eden Hinterland","2016","2016",8793,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041021","Broulee - Tomakin","2016","2016",3285,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041022","Deua - Wadbilliga","2016","2016",25,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041023","Eden","2016","2016",3216,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041024","Eurobodalla Hinterland","2016","2016",3301,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041025","Merimbula - Tura Beach","2016","2016",10618,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041026","Moruya - Tuross Head","2016","2016",7968,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101041027","Narooma - Bermagui","2016","2016",8978,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101051539","Goulburn","2016","2016",22890,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101051540","Goulburn Region","2016","2016",12670,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101061541","Yass","2016","2016",6506,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101061542","Yass Region","2016","2016",11505,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101061543","Young","2016","2016",10601,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","101061544","Young Region","2016","2016",7323,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103011058","Bathurst","2016","2016",23833,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103011059","Bathurst - East","2016","2016",11189,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103011060","Bathurst Region","2016","2016",6910,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103011061","Oberon","2016","2016",4662,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021062","Condobolin","2016","2016",6630,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021063","Cowra","2016","2016",9146,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021064","Cowra Region","2016","2016",5447,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021065","Forbes","2016","2016",10165,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021066","Grenfell","2016","2016",3652,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021067","Parkes (NSW)","2016","2016",10977,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021068","Parkes Region","2016","2016",3390,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103021069","West Wyalong","2016","2016",5926,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031070","Lithgow","2016","2016",12818,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031071","Lithgow Region","2016","2016",8262,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031072","Mudgee","2016","2016",11728,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031073","Mudgee Region - East","2016","2016",3444,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031074","Mudgee Region - West","2016","2016",10359,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103031075","Wollangambe - Wollemi","2016","2016",0,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103041076","Blayney","2016","2016",7271,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103041077","Orange","2016","2016",19009,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103041078","Orange - North","2016","2016",19728,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","103041079","Orange Region","2016","2016",11603,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104011080","Grafton","2016","2016",18668,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104011081","Grafton Region","2016","2016",15311,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104011082","Maclean - Yamba - Iluka","2016","2016",16279,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021083","Bellingen","2016","2016",5807,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021084","Coffs Harbour - North","2016","2016",17462,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021085","Coffs Harbour - South","2016","2016",10295,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021086","Coramba - Nana Glen - Bucca","2016","2016",3820,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021087","Dorrigo","2016","2016",3243,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021088","Korora - Emerald Beach","2016","2016",8737,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021089","Sawtell - Boambee","2016","2016",19477,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021090","Urunga","2016","2016",4666,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","104021091","Woolgoolga - Arrawarra","2016","2016",12523,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105011092","Bourke - Brewarrina","2016","2016",4002,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105011093","Cobar","2016","2016",4657,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105011094","Coonamble","2016","2016",4113,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105011095","Nyngan - Warren","2016","2016",4969,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105011096","Walgett - Lightning Ridge","2016","2016",6412,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105021097","Broken Hill","2016","2016",17708,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105021098","Far West","2016","2016",2507,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031099","Coonabarabran","2016","2016",7950,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031100","Dubbo - East","2016","2016",10378,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031101","Dubbo - South","2016","2016",16942,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031102","Dubbo - West","2016","2016",8768,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031103","Dubbo Region","2016","2016",5625,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031104","Gilgandra","2016","2016",4373,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031105","Narromine","2016","2016",6535,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","105031106","Wellington","2016","2016",8831,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011107","Branxton - Greta - Pokolbin","2016","2016",10125,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011108","Cessnock","2016","2016",21994,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011109","Cessnock Region","2016","2016",7931,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011110","Dungog","2016","2016",8975,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011111","Kurri Kurri - Abermain","2016","2016",17638,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011112","Singleton","2016","2016",16089,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106011113","Singleton Region","2016","2016",4919,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106021114","Maitland","2016","2016",6603,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106021115","Maitland - East","2016","2016",27416,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106021116","Maitland - North","2016","2016",7617,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106021117","Maitland - West","2016","2016",22527,,
"3","Persons","TT","All ages","1","New South Wales","SA2","Statistical Area Level 2","106021118","Thornton - Millers Forest","2016","2016",10007,,
